"ID";"Leeftijd";"Marges";"WijkenEnBuurten";"Perioden";"Overgewicht_9";"Roker_11";"VoldoetAanAlcoholRichtlijn_12";"ErnstigZeerErnstigEenzaam_28"
"433094";"80200";"MW00000";"BU03610403";"2020JJ00";"    54.4";"     9.2";"    48.7";"     8.3"
"433098";"80200";"MW00000";"BU03610404";"2020JJ00";"    49.1";"     7.7";"    50.1";"     8.0"
"433102";"80200";"MW00000";"BU03610409";"2020JJ00";"    50.7";"     8.8";"    45.2";"     8.7"
"433106";"80200";"MW00000";"WK036105  ";"2020JJ00";"    59.0";"    11.0";"    54.7";"    10.5"
"433110";"80200";"MW00000";"BU03610500";"2020JJ00";"    61.3";"    12.1";"    56.9";"    11.5"
"433114";"80200";"MW00000";"BU03610501";"2020JJ00";"    61.9";"    12.0";"    62.7";"    14.2"
"433118";"80200";"MW00000";"BU03610502";"2020JJ00";"    55.5";"     9.1";"    48.3";"     7.5"
"433122";"80200";"MW00000";"BU03610503";"2020JJ00";"    57.5";"    11.1";"    53.7";"     9.9"
"433126";"80200";"MW00000";"WK036106  ";"2020JJ00";"    57.6";"    11.4";"    51.9";"    10.0"
"433130";"80200";"MW00000";"BU03610600";"2020JJ00";"    56.6";"    11.3";"    47.4";"     9.3"
"433134";"80200";"MW00000";"BU03610601";"2020JJ00";"    60.5";"    13.7";"    52.6";"    10.6"
"433138";"80200";"MW00000";"BU03610602";"2020JJ00";"    56.2";"    10.0";"    49.2";"     8.4"
"433142";"80200";"MW00000";"BU03610603";"2020JJ00";"    56.8";"    10.5";"    50.4";"     9.0"
"433146";"80200";"MW00000";"BU03610604";"2020JJ00";"    59.1";"    12.5";"    61.4";"    13.7"
"433150";"80200";"MW00000";"WK036107  ";"2020JJ00";"    57.0";"    11.1";"    50.1";"    10.1"
"433154";"80200";"MW00000";"BU03610700";"2020JJ00";"    54.3";"    10.2";"    46.9";"     8.7"
"433158";"80200";"MW00000";"BU03610701";"2020JJ00";"    59.9";"    14.0";"    53.7";"    13.1"
"433162";"80200";"MW00000";"BU03610702";"2020JJ00";"    57.5";"    10.8";"    48.9";"     8.8"
"433166";"80200";"MW00000";"BU03610703";"2020JJ00";"    57.4";"    10.6";"    52.2";"    10.5"
"433170";"80200";"MW00000";"BU03610704";"2020JJ00";"    55.1";"     9.0";"    48.1";"     9.4"
"433174";"80200";"MW00000";"BU03610709";"2020JJ00";"       .";"       .";"       .";"       ."
"433178";"80200";"MW00000";"WK036108  ";"2020JJ00";"    52.8";"    10.9";"    49.8";"    10.0"
"433182";"80200";"MW00000";"BU03610800";"2020JJ00";"    51.4";"    11.5";"    48.7";"    10.8"
"433186";"80200";"MW00000";"BU03610801";"2020JJ00";"    53.2";"    11.4";"    48.5";"    10.2"
"433190";"80200";"MW00000";"BU03610802";"2020JJ00";"    55.5";"    11.1";"    52.4";"    10.3"
"433194";"80200";"MW00000";"BU03610803";"2020JJ00";"    50.9";"     8.4";"    51.0";"     7.9"
"433198";"80200";"MW00000";"WK036109  ";"2020JJ00";"    56.5";"     8.0";"    46.9";"     6.3"
"433202";"80200";"MW00000";"BU03610900";"2020JJ00";"    54.2";"     7.5";"    49.0";"     5.8"
"433206";"80200";"MW00000";"BU03610901";"2020JJ00";"    66.1";"    13.9";"    37.4";"     3.9"
"433210";"80200";"MW00000";"BU03610902";"2020JJ00";"    55.5";"     8.4";"    44.7";"     7.6"
"433214";"80200";"MW00000";"BU03610903";"2020JJ00";"    59.7";"     8.2";"    47.6";"     6.3"
"433218";"80200";"MW00000";"BU03610904";"2020JJ00";"    53.1";"     6.4";"    52.1";"     5.1"
"433222";"80200";"MW00000";"BU03610905";"2020JJ00";"    54.4";"     7.8";"    49.4";"     5.1"
"433226";"80200";"MW00000";"BU03610906";"2020JJ00";"    57.3";"     8.2";"    44.7";"     5.5"
"433230";"80200";"MW00000";"WK036110  ";"2020JJ00";"    56.6";"     7.3";"    47.2";"     7.0"
"433234";"80200";"MW00000";"BU03611000";"2020JJ00";"    54.5";"     6.6";"    48.5";"     5.0"
"433238";"80200";"MW00000";"BU03611001";"2020JJ00";"    58.2";"     7.4";"    45.9";"     5.9"
"433242";"80200";"MW00000";"BU03611002";"2020JJ00";"    56.7";"     6.7";"    50.8";"     8.0"
"433246";"80200";"MW00000";"BU03611003";"2020JJ00";"    56.3";"     7.3";"    47.2";"     7.5"
"433250";"80200";"MW00000";"BU03611004";"2020JJ00";"    58.6";"     9.4";"    44.7";"     5.3"
"433254";"80200";"MW00000";"BU03611005";"2020JJ00";"    56.2";"     7.3";"    45.1";"     5.2"
"433258";"80200";"MW00000";"BU03611006";"2020JJ00";"    56.4";"     7.5";"    43.5";"     4.2"
"433262";"80200";"MW00000";"WK036111  ";"2020JJ00";"    57.0";"     8.5";"    46.0";"     8.5"
"433266";"80200";"MW00000";"BU03611100";"2020JJ00";"    57.3";"     8.0";"    46.5";"     8.6"
"433270";"80200";"MW00000";"BU03611101";"2020JJ00";"    52.8";"    16.2";"    38.4";"     5.1"
"433274";"80200";"MW00000";"GM0141    ";"2020JJ00";"    63.7";"    11.1";"    55.7";"    12.1"
"433278";"80200";"MW00000";"WK014110  ";"2020JJ00";"    63.7";"    12.3";"    56.7";"    13.8"
"433282";"80200";"MW00000";"BU01411000";"2020JJ00";"    62.3";"    12.2";"    56.8";"    13.7"
"433286";"80200";"MW00000";"BU01411001";"2020JJ00";"    61.1";"    10.5";"    52.5";"    11.8"
"433290";"80200";"MW00000";"BU01411002";"2020JJ00";"    67.6";"    14.1";"    61.7";"    15.3"
"433294";"80200";"MW00000";"BU01411003";"2020JJ00";"    67.1";"    12.9";"    56.1";"    15.2"
"433298";"80200";"MW00000";"WK014111  ";"2020JJ00";"    66.2";"    14.1";"    57.5";"    13.6"
"433302";"80200";"MW00000";"BU01411100";"2020JJ00";"    65.8";"    16.1";"    55.2";"    14.0"
"433306";"80200";"MW00000";"BU01411101";"2020JJ00";"    61.4";"    11.1";"    56.9";"    11.3"
"433310";"80200";"MW00000";"BU01411102";"2020JJ00";"    65.2";"    14.6";"    53.9";"    12.6"
"433314";"80200";"MW00000";"BU01411103";"2020JJ00";"    69.0";"    14.2";"    61.9";"    14.8"
"433318";"80200";"MW00000";"BU01411104";"2020JJ00";"    68.5";"    14.8";"    58.1";"    15.6"
"433322";"80200";"MW00000";"BU01411105";"2020JJ00";"       .";"       .";"       .";"       ."
"433326";"80200";"MW00000";"BU01411109";"2020JJ00";"       .";"       .";"       .";"       ."
"433330";"80200";"MW00000";"WK014112  ";"2020JJ00";"    59.5";"     8.9";"    52.4";"    10.4"
"433334";"80200";"MW00000";"BU01411200";"2020JJ00";"    64.6";"    11.7";"    51.3";"    11.1"
"433338";"80200";"MW00000";"BU01411201";"2020JJ00";"    55.4";"     9.3";"    52.7";"    11.2"
"433342";"80200";"MW00000";"BU01411202";"2020JJ00";"    61.6";"     6.2";"    56.1";"     9.2"
"433346";"80200";"MW00000";"BU01411203";"2020JJ00";"    61.4";"     8.2";"    41.4";"     5.4"
"433350";"80200";"MW00000";"BU01411204";"2020JJ00";"    63.9";"    10.0";"    53.0";"    17.1"
"433354";"80200";"MW00000";"BU01411205";"2020JJ00";"       .";"       .";"       .";"       ."
"433358";"80200";"MW00000";"BU01411206";"2020JJ00";"    64.7";"     7.5";"    55.6";"    12.7"
"433362";"80200";"MW00000";"BU01411209";"2020JJ00";"    58.3";"    10.5";"    43.9";"     7.0"
"433366";"80200";"MW00000";"WK014113  ";"2020JJ00";"    63.8";"    10.2";"    54.1";"    12.1"
"433370";"80200";"MW00000";"BU01411300";"2020JJ00";"    66.3";"    10.5";"    58.7";"    13.3"
"433374";"80200";"MW00000";"BU01411301";"2020JJ00";"    55.9";"     7.1";"    44.0";"     6.1"
"433378";"80200";"MW00000";"BU01411302";"2020JJ00";"    68.8";"    12.4";"    50.8";"    15.0"
"433382";"80200";"MW00000";"BU01411303";"2020JJ00";"    68.4";"    13.6";"    63.6";"    17.2"
"433386";"80200";"MW00000";"BU01411304";"2020JJ00";"    56.6";"     5.1";"    46.4";"     4.9"
"433390";"80200";"MW00000";"BU01411305";"2020JJ00";"    63.8";"    10.7";"    41.6";"    14.2"
"433394";"80200";"MW00000";"BU01411309";"2020JJ00";"    61.3";"     4.6";"    53.7";"     3.9"
"433398";"80200";"MW00000";"WK014114  ";"2020JJ00";"    64.3";"    11.0";"    62.3";"    13.8"
"433402";"80200";"MW00000";"BU01411400";"2020JJ00";"    58.6";"    10.3";"    48.7";"    10.2"
"433406";"80200";"MW00000";"BU01411401";"2020JJ00";"       .";"       .";"       .";"       ."
"433410";"80200";"MW00000";"BU01411402";"2020JJ00";"    73.7";"    13.3";"    74.4";"    20.3"
"433414";"80200";"MW00000";"BU01411403";"2020JJ00";"    65.8";"    10.9";"    63.9";"    12.7"
"433418";"80200";"MW00000";"BU01411404";"2020JJ00";"    54.0";"     8.8";"    53.0";"     7.1"
"433422";"80200";"MW00000";"BU01411405";"2020JJ00";"    70.1";"    13.8";"    68.6";"    19.6"
"433426";"80200";"MW00000";"BU01411406";"2020JJ00";"    63.9";"    10.0";"    62.2";"    14.3"
"433430";"80200";"MW00000";"BU01411409";"2020JJ00";"    57.3";"    10.9";"    52.7";"     6.1"
"433434";"80200";"MW00000";"WK014115  ";"2020JJ00";"    71.2";"    19.3";"    64.3";"    19.4"
"433438";"80200";"MW00000";"BU01411500";"2020JJ00";"    72.3";"    19.0";"    72.0";"    23.5"
"433442";"80200";"MW00000";"BU01411501";"2020JJ00";"    71.7";"    20.8";"    59.5";"    16.7"
"433446";"80200";"MW00000";"BU01411502";"2020JJ00";"    69.3";"    17.5";"    62.6";"    18.4"
"433450";"80200";"MW00000";"WK014116  ";"2020JJ00";"    68.8";"    13.5";"    63.3";"    15.0"
"433454";"80200";"MW00000";"BU01411600";"2020JJ00";"    71.3";"    18.5";"    54.1";"    14.5"
"433458";"80200";"MW00000";"BU01411601";"2020JJ00";"    67.6";"    13.3";"    60.2";"    12.9"
"433462";"80200";"MW00000";"BU01411602";"2020JJ00";"    70.7";"    15.3";"    66.1";"    15.5"
"433466";"80200";"MW00000";"BU01411603";"2020JJ00";"    71.7";"    12.7";"    64.5";"    16.5"
"433470";"80200";"MW00000";"BU01411604";"2020JJ00";"    66.5";"    10.5";"    59.6";"    13.0"
"433474";"80200";"MW00000";"BU01411605";"2020JJ00";"    67.5";"    14.7";"    77.7";"    20.1"
"433478";"80200";"MW00000";"WK014117  ";"2020JJ00";"    58.7";"     9.5";"    54.1";"    10.4"
"433482";"80200";"MW00000";"BU01411700";"2020JJ00";"    59.1";"    11.0";"    51.8";"    10.3"
"433486";"80200";"MW00000";"BU01411701";"2020JJ00";"    59.3";"     9.0";"    60.5";"    13.9"
"433490";"80200";"MW00000";"BU01411702";"2020JJ00";"    53.0";"     7.5";"    44.7";"     6.9"
"433494";"80200";"MW00000";"BU01411703";"2020JJ00";"    61.2";"    11.3";"    53.5";"     7.9"
"433498";"80200";"MW00000";"BU01411709";"2020JJ00";"    59.4";"     8.6";"    50.0";"     6.5"
"433502";"80200";"MW00000";"WK014118  ";"2020JJ00";"    64.0";"     9.8";"    55.9";"    11.7"
"433506";"80200";"MW00000";"BU01411800";"2020JJ00";"    60.0";"     7.4";"    51.2";"     7.8"
"433510";"80200";"MW00000";"BU01411801";"2020JJ00";"    68.4";"    12.7";"    67.6";"    18.6"
"433514";"80200";"MW00000";"BU01411802";"2020JJ00";"    65.3";"    12.0";"    58.5";"    12.6"
"433518";"80200";"MW00000";"BU01411803";"2020JJ00";"    69.6";"    12.9";"    60.9";"    16.3"
"433522";"80200";"MW00000";"BU01411804";"2020JJ00";"    60.5";"     7.0";"    46.7";"     6.6"
"433526";"80200";"MW00000";"BU01411805";"2020JJ00";"    62.9";"     8.8";"    54.5";"    10.8"
"433530";"80200";"MW00000";"BU01411806";"2020JJ00";"       .";"       .";"       .";"       ."
"433534";"80200";"MW00000";"WK014119  ";"2020JJ00";"    62.5";"     9.9";"    49.9";"     9.3"
"433538";"80200";"MW00000";"BU01411900";"2020JJ00";"    53.6";"     6.0";"    48.4";"     6.1"
"433542";"80200";"MW00000";"BU01411901";"2020JJ00";"    64.2";"    12.5";"    52.7";"     9.9"
"433546";"80200";"MW00000";"BU01411902";"2020JJ00";"    66.6";"    12.4";"    59.4";"    12.3"
"433550";"80200";"MW00000";"BU01411903";"2020JJ00";"    64.7";"    11.8";"    57.9";"    12.9"
"433554";"80200";"MW00000";"BU01411904";"2020JJ00";"    60.6";"     8.2";"    43.1";"     6.8"
"433558";"80200";"MW00000";"BU01411905";"2020JJ00";"    65.5";"    10.1";"    47.5";"     8.4"
"433562";"80200";"MW00000";"BU01411906";"2020JJ00";"    62.3";"     8.2";"    46.4";"     9.0"
"433566";"80200";"MW00000";"BU01411907";"2020JJ00";"    62.4";"     8.8";"    45.3";"     7.9"
"433570";"80200";"MW00000";"BU01411908";"2020JJ00";"    59.8";"     8.2";"    48.1";"     7.5"
"433574";"80200";"MW00000";"BU01411909";"2020JJ00";"    62.2";"     9.0";"    44.1";"     8.4"
"433578";"80200";"MW00000";"BU01411910";"2020JJ00";"       .";"       .";"       .";"       ."
"433582";"80200";"MW00000";"BU01411920";"2020JJ00";"       .";"       .";"       .";"       ."
"433586";"80200";"MW00000";"WK014120  ";"2020JJ00";"    57.6";"     9.4";"    50.9";"     8.0"
"433590";"80200";"MW00000";"BU01412000";"2020JJ00";"    58.2";"     8.9";"    54.7";"     5.5"
"433594";"80200";"MW00000";"BU01412001";"2020JJ00";"    57.4";"     9.6";"    49.3";"     9.0"
"433598";"80200";"MW00000";"WK014121  ";"2020JJ00";"    61.5";"     9.7";"    41.7";"     7.6"
"433602";"80200";"MW00000";"BU01412100";"2020JJ00";"    60.4";"    12.0";"    39.8";"     6.2"
"433606";"80200";"MW00000";"BU01412109";"2020JJ00";"    62.6";"     7.1";"    43.8";"     9.1"
"433610";"80200";"MW00000";"GM0034    ";"2020JJ00";"    61.9";"    11.0";"    55.3";"    10.0"
"433614";"80200";"MW00000";"WK003401  ";"2020JJ00";"    61.3";"    10.2";"    56.1";"    10.4"
"433618";"80200";"MW00000";"BU00340101";"2020JJ00";"    61.1";"    15.8";"    62.5";"    20.1"
"433622";"80200";"MW00000";"BU00340102";"2020JJ00";"    61.3";"     9.8";"    55.7";"     9.8"
"433626";"80200";"MW00000";"WK003402  ";"2020JJ00";"    64.4";"    12.7";"    57.2";"    11.4"
"433630";"80200";"MW00000";"BU00340201";"2020JJ00";"    63.8";"    11.1";"    56.6";"    10.8"
"433634";"80200";"MW00000";"BU00340202";"2020JJ00";"    60.9";"    10.8";"    48.1";"     8.9"
"433638";"80200";"MW00000";"BU00340203";"2020JJ00";"    65.3";"    14.1";"    59.2";"    12.7"
"433642";"80200";"MW00000";"BU00340204";"2020JJ00";"    66.1";"    14.5";"    62.5";"    13.2"
"433646";"80200";"MW00000";"BU00340205";"2020JJ00";"    67.8";"    13.8";"    63.6";"    12.7"
"433650";"80200";"MW00000";"WK003403  ";"2020JJ00";"    62.1";"    13.1";"    58.0";"    12.0"
"433654";"80200";"MW00000";"BU00340301";"2020JJ00";"    58.1";"     8.7";"    50.6";"     7.5"
"433658";"80200";"MW00000";"BU00340302";"2020JJ00";"    64.8";"    16.6";"    59.6";"    13.9"
"433662";"80200";"MW00000";"BU00340303";"2020JJ00";"    64.7";"    15.6";"    65.0";"    15.6"
"433666";"80200";"MW00000";"BU00340304";"2020JJ00";"       .";"       .";"       .";"       ."
"433670";"80200";"MW00000";"WK003404  ";"2020JJ00";"    61.5";"    11.0";"    50.0";"     9.0"
"433674";"80200";"MW00000";"BU00340401";"2020JJ00";"    60.8";"    10.4";"    51.5";"     8.3"
"433678";"80200";"MW00000";"BU00340402";"2020JJ00";"    61.1";"    10.8";"    47.9";"     8.7"
"433682";"80200";"MW00000";"BU00340403";"2020JJ00";"    63.0";"    12.1";"    50.7";"    10.3"
"433686";"80200";"MW00000";"WK003405  ";"2020JJ00";"    62.5";"    10.8";"    52.6";"     8.5"
"433690";"80200";"MW00000";"BU00340501";"2020JJ00";"    62.2";"    11.2";"    52.6";"     8.4"
"433694";"80200";"MW00000";"BU00340502";"2020JJ00";"    62.6";"    10.1";"    52.6";"     8.4"
"433698";"80200";"MW00000";"BU00340503";"2020JJ00";"    63.4";"    11.8";"    52.9";"     9.0"
"433702";"80200";"MW00000";"BU00340504";"2020JJ00";"       .";"       .";"       .";"       ."
"433706";"80200";"MW00000";"WK003406  ";"2020JJ00";"    61.3";"    10.3";"    51.6";"     8.7"
"433710";"80200";"MW00000";"BU00340601";"2020JJ00";"    61.3";"     9.6";"    51.9";"     8.5"
"433714";"80200";"MW00000";"BU00340602";"2020JJ00";"    64.1";"    13.2";"    57.5";"    11.6"
"433718";"80200";"MW00000";"BU00340603";"2020JJ00";"    58.3";"     9.0";"    44.3";"     6.1"
"433722";"80200";"MW00000";"BU00340604";"2020JJ00";"       .";"       .";"       .";"       ."
"433726";"80200";"MW00000";"BU00340605";"2020JJ00";"       .";"       .";"       .";"       ."
"433730";"80200";"MW00000";"BU00340606";"2020JJ00";"       .";"       .";"       .";"       ."
"433734";"80200";"MW00000";"WK003407  ";"2020JJ00";"    60.6";"     9.6";"    50.7";"     8.1"
"433738";"80200";"MW00000";"BU00340701";"2020JJ00";"    58.6";"     8.5";"    47.9";"     6.8"
"433742";"80200";"MW00000";"BU00340702";"2020JJ00";"    58.1";"     8.2";"    48.3";"     6.9"
"433746";"80200";"MW00000";"BU00340703";"2020JJ00";"    64.9";"    11.9";"    56.3";"    10.8"
"433750";"80200";"MW00000";"BU00340704";"2020JJ00";"       .";"       .";"       .";"       ."
"433754";"80200";"MW00000";"WK003408  ";"2020JJ00";"    64.8";"    12.0";"    57.2";"    11.6"
"433758";"80200";"MW00000";"BU00340801";"2020JJ00";"    66.5";"    12.9";"    59.7";"    12.2"
"433762";"80200";"MW00000";"BU00340802";"2020JJ00";"    65.8";"    12.5";"    58.8";"    11.8"
"433766";"80200";"MW00000";"BU00340803";"2020JJ00";"    63.4";"    11.3";"    54.9";"    11.2"
"433770";"80200";"MW00000";"WK003409  ";"2020JJ00";"    53.4";"     7.4";"    42.4";"     5.7"
"433774";"80200";"MW00000";"BU00340901";"2020JJ00";"    50.7";"     7.0";"    41.5";"     5.0"
"433778";"80200";"MW00000";"BU00340902";"2020JJ00";"    54.9";"     7.6";"    42.8";"     6.0"
"433782";"80200";"MW00000";"WK003410  ";"2020JJ00";"    49.4";"     7.5";"    43.8";"     4.4"
"433786";"80200";"MW00000";"BU00341001";"2020JJ00";"    49.4";"     7.5";"    43.8";"     4.4"
"433790";"80200";"MW00000";"BU00341002";"2020JJ00";"       .";"       .";"       .";"       ."
"433794";"80200";"MW00000";"BU00341003";"2020JJ00";"       .";"       .";"       .";"       ."
"433798";"80200";"MW00000";"WK003411  ";"2020JJ00";"    64.4";"    10.4";"    56.7";"     9.5"
"433802";"80200";"MW00000";"BU00341101";"2020JJ00";"       .";"       .";"       .";"       ."
"433806";"80200";"MW00000";"BU00341102";"2020JJ00";"    64.1";"    10.1";"    58.8";"     9.9"
"433810";"80200";"MW00000";"WK003414  ";"2020JJ00";"       .";"       .";"       .";"       ."
"433814";"80200";"MW00000";"BU00341401";"2020JJ00";"       .";"       .";"       .";"       ."
"433818";"80200";"MW00000";"WK003415  ";"2020JJ00";"       .";"       .";"       .";"       ."
"433822";"80200";"MW00000";"BU00341501";"2020JJ00";"       .";"       .";"       .";"       ."
"433826";"80200";"MW00000";"WK003416  ";"2020JJ00";"       .";"       .";"       .";"       ."
"433830";"80200";"MW00000";"BU00341601";"2020JJ00";"       .";"       .";"       .";"       ."
"433834";"80200";"MW00000";"BU00341602";"2020JJ00";"       .";"       .";"       .";"       ."
"433838";"80200";"MW00000";"WK003417  ";"2020JJ00";"    61.3";"    12.9";"    60.4";"    11.7"
"433842";"80200";"MW00000";"BU00341701";"2020JJ00";"    60.8";"    11.3";"    58.5";"    10.2"
"433846";"80200";"MW00000";"BU00341702";"2020JJ00";"    63.5";"    17.9";"    69.7";"    18.5"
"433850";"80200";"MW00000";"BU00341703";"2020JJ00";"    61.7";"    12.5";"    57.8";"     9.8"
"433854";"80200";"MW00000";"BU00341704";"2020JJ00";"    58.0";"    12.0";"    52.7";"     9.6"
"433858";"80200";"MW00000";"BU00341705";"2020JJ00";"    64.6";"    14.1";"    69.9";"    14.7"
"433862";"80200";"MW00000";"WK003418  ";"2020JJ00";"    59.3";"     9.7";"    55.3";"     9.3"
"433866";"80200";"MW00000";"BU00341801";"2020JJ00";"    64.3";"    12.7";"    60.2";"    12.9"
"433870";"80200";"MW00000";"BU00341802";"2020JJ00";"    63.9";"    11.9";"    62.3";"    12.3"
"433874";"80200";"MW00000";"BU00341803";"2020JJ00";"    56.8";"     8.7";"    51.3";"     8.2"
"433878";"80200";"MW00000";"BU00341804";"2020JJ00";"    54.7";"     8.3";"    48.9";"     6.8"
"433882";"80200";"MW00000";"BU00341805";"2020JJ00";"    60.1";"     9.5";"    57.4";"     9.2"
"433886";"80200";"MW00000";"BU00341806";"2020JJ00";"    61.2";"    10.6";"    58.1";"    10.6"
"433890";"80200";"MW00000";"BU00341807";"2020JJ00";"       .";"       .";"       .";"       ."
"433894";"80200";"MW00000";"BU00341808";"2020JJ00";"       .";"       .";"       .";"       ."
"433898";"80200";"MW00000";"WK003419  ";"2020JJ00";"    63.8";"    11.5";"    59.1";"    10.3"
"433902";"80200";"MW00000";"BU00341901";"2020JJ00";"    64.3";"    12.1";"    63.4";"    12.5"
"433906";"80200";"MW00000";"BU00341902";"2020JJ00";"    64.4";"    12.4";"    58.8";"    10.1"
"433910";"80200";"MW00000";"BU00341903";"2020JJ00";"    65.1";"    10.7";"    55.8";"     8.3"
"433914";"80200";"MW00000";"BU00341904";"2020JJ00";"    60.8";"     8.5";"    52.1";"     7.2"
"433918";"80200";"MW00000";"WK003420  ";"2020JJ00";"    60.7";"    10.5";"    57.9";"     9.7"
"433922";"80200";"MW00000";"BU00342001";"2020JJ00";"    62.5";"    10.5";"    61.2";"    10.9"
"433926";"80200";"MW00000";"BU00342002";"2020JJ00";"    60.2";"    11.3";"    59.4";"    10.0"
"433930";"80200";"MW00000";"BU00342003";"2020JJ00";"    60.6";"    11.5";"    54.5";"     8.4"
"433934";"80200";"MW00000";"BU00342004";"2020JJ00";"    55.5";"     8.4";"    46.9";"     6.0"
"433938";"80200";"MW00000";"BU00342005";"2020JJ00";"       .";"       .";"       .";"       ."
"433942";"80200";"MW00000";"WK003421  ";"2020JJ00";"    60.5";"     9.9";"    55.2";"     9.5"
