"ID";"Leeftijd";"Marges";"WijkenEnBuurten";"Perioden";"SoortRegio_2";"Codering_3";"EenOfMeerLangdurigeAandoeningen_16";"BeperktVanwegeGezondheid_17";"ErnstigBeperktVanwegeGezondheid_18";"LangdurigeZiekteEnBeperkt_19"
"348362";"80200";"MW00000";"BU01770703";"2020JJ00";"Buurt     ";"BU01770703          ";"    43.4";"    44.3";"     6.6";"    42.3"
"348365";"80200";"MW00000";"BU01770704";"2020JJ00";"Buurt     ";"BU01770704          ";"    43.0";"    42.5";"     5.3";"    40.5"
"348368";"80200";"MW00000";"BU01770705";"2020JJ00";"Buurt     ";"BU01770705          ";"    34.8";"    42.0";"     4.3";"    41.1"
"348371";"80200";"MW00000";"BU01770709";"2020JJ00";"Buurt     ";"BU01770709          ";"    40.3";"    41.4";"     5.5";"    39.6"
"348374";"80200";"MW00000";"WK017708  ";"2020JJ00";"Wijk      ";"WK017708            ";"    38.9";"    37.9";"     4.4";"    35.9"
"348377";"80200";"MW00000";"BU01770801";"2020JJ00";"Buurt     ";"BU01770801          ";"    40.2";"    37.9";"     4.2";"    36.1"
"348380";"80200";"MW00000";"BU01770809";"2020JJ00";"Buurt     ";"BU01770809          ";"    35.7";"    37.9";"     5.0";"    35.3"
"348383";"80200";"MW00000";"WK017709  ";"2020JJ00";"Wijk      ";"WK017709            ";"    41.0";"    44.9";"     6.5";"    43.3"
"348386";"80200";"MW00000";"BU01770901";"2020JJ00";"Buurt     ";"BU01770901          ";"    41.8";"    44.9";"     7.8";"    43.0"
"348389";"80200";"MW00000";"BU01770909";"2020JJ00";"Buurt     ";"BU01770909          ";"    40.2";"    44.9";"     5.2";"    43.6"
"348392";"80200";"MW00000";"GM0703    ";"2020JJ00";"Gemeente  ";"GM0703              ";"    44.2";"    49.7";"     7.1";"    46.1"
"348395";"80200";"MW00000";"WK070300  ";"2020JJ00";"Wijk      ";"WK070300            ";"    44.7";"    50.0";"     6.6";"    46.6"
"348398";"80200";"MW00000";"BU07030000";"2020JJ00";"Buurt     ";"BU07030000          ";"    46.9";"    52.5";"     7.1";"    48.9"
"348401";"80200";"MW00000";"BU07030001";"2020JJ00";"Buurt     ";"BU07030001          ";"    45.6";"    52.6";"     7.3";"    49.0"
"348404";"80200";"MW00000";"BU07030002";"2020JJ00";"Buurt     ";"BU07030002          ";"    40.8";"    43.1";"     5.0";"    40.3"
"348407";"80200";"MW00000";"BU07030006";"2020JJ00";"Buurt     ";"BU07030006          ";"    38.6";"    40.3";"     4.2";"    37.7"
"348410";"80200";"MW00000";"BU07030009";"2020JJ00";"Buurt     ";"BU07030009          ";"    39.3";"    43.3";"     4.0";"    40.4"
"348413";"80200";"MW00000";"WK070301  ";"2020JJ00";"Wijk      ";"WK070301            ";"    42.6";"    49.2";"     7.2";"    45.7"
"348416";"80200";"MW00000";"BU07030100";"2020JJ00";"Buurt     ";"BU07030100          ";"    45.8";"    53.2";"     8.4";"    49.9"
"348419";"80200";"MW00000";"BU07030101";"2020JJ00";"Buurt     ";"BU07030101          ";"    40.9";"    48.6";"     7.3";"    44.9"
"348422";"80200";"MW00000";"BU07030102";"2020JJ00";"Buurt     ";"BU07030102          ";"    37.7";"    39.9";"     3.5";"    36.6"
"348425";"80200";"MW00000";"BU07030106";"2020JJ00";"Buurt     ";"BU07030106          ";"       .";"       .";"       .";"       ."
"348428";"80200";"MW00000";"BU07030109";"2020JJ00";"Buurt     ";"BU07030109          ";"    40.7";"    44.1";"     4.9";"    40.2"
"348431";"80200";"MW00000";"WK070302  ";"2020JJ00";"Wijk      ";"WK070302            ";"    45.3";"    51.4";"     8.0";"    48.0"
"348434";"80200";"MW00000";"BU07030200";"2020JJ00";"Buurt     ";"BU07030200          ";"    45.6";"    50.8";"     7.4";"    47.5"
"348437";"80200";"MW00000";"BU07030201";"2020JJ00";"Buurt     ";"BU07030201          ";"    43.2";"    48.9";"     6.7";"    46.3"
"348440";"80200";"MW00000";"BU07030202";"2020JJ00";"Buurt     ";"BU07030202          ";"    47.0";"    53.7";"     9.6";"    50.2"
"348443";"80200";"MW00000";"BU07030206";"2020JJ00";"Buurt     ";"BU07030206          ";"       .";"       .";"       .";"       ."
"348446";"80200";"MW00000";"BU07030209";"2020JJ00";"Buurt     ";"BU07030209          ";"    38.5";"    45.3";"     6.9";"    42.3"
"348449";"80200";"MW00000";"WK070303  ";"2020JJ00";"Wijk      ";"WK070303            ";"    42.5";"    47.2";"     7.2";"    44.0"
"348452";"80200";"MW00000";"BU07030300";"2020JJ00";"Buurt     ";"BU07030300          ";"    44.0";"    47.8";"     8.0";"    44.8"
"348455";"80200";"MW00000";"BU07030309";"2020JJ00";"Buurt     ";"BU07030309          ";"    38.4";"    45.5";"     5.1";"    42.0"
"348458";"80200";"MW00000";"WK070304  ";"2020JJ00";"Wijk      ";"WK070304            ";"    43.7";"    47.7";"     6.6";"    43.9"
"348461";"80200";"MW00000";"BU07030400";"2020JJ00";"Buurt     ";"BU07030400          ";"    45.8";"    51.1";"     7.2";"    47.0"
"348464";"80200";"MW00000";"BU07030401";"2020JJ00";"Buurt     ";"BU07030401          ";"    41.3";"    46.3";"     6.7";"    42.1"
"348467";"80200";"MW00000";"BU07030402";"2020JJ00";"Buurt     ";"BU07030402          ";"    39.5";"    40.3";"     4.5";"    37.4"
"348470";"80200";"MW00000";"BU07030403";"2020JJ00";"Buurt     ";"BU07030403          ";"    39.9";"    41.2";"     5.2";"    38.2"
"348473";"80200";"MW00000";"BU07030406";"2020JJ00";"Buurt     ";"BU07030406          ";"       .";"       .";"       .";"       ."
"348476";"80200";"MW00000";"BU07030409";"2020JJ00";"Buurt     ";"BU07030409          ";"    39.8";"    41.3";"     5.7";"    37.9"
"348479";"80200";"MW00000";"WK070305  ";"2020JJ00";"Wijk      ";"WK070305            ";"    45.6";"    51.7";"     7.8";"    47.2"
"348482";"80200";"MW00000";"BU07030500";"2020JJ00";"Buurt     ";"BU07030500          ";"    46.3";"    53.4";"     8.3";"    48.7"
"348485";"80200";"MW00000";"BU07030501";"2020JJ00";"Buurt     ";"BU07030501          ";"    46.1";"    52.0";"     7.9";"    47.5"
"348488";"80200";"MW00000";"BU07030509";"2020JJ00";"Buurt     ";"BU07030509          ";"    35.2";"    36.7";"     3.2";"    33.7"
"348491";"80200";"MW00000";"WK070306  ";"2020JJ00";"Wijk      ";"WK070306            ";"    43.0";"    45.6";"     4.9";"    40.7"
"348494";"80200";"MW00000";"BU07030600";"2020JJ00";"Buurt     ";"BU07030600          ";"    43.5";"    46.3";"     5.0";"    41.2"
"348497";"80200";"MW00000";"BU07030609";"2020JJ00";"Buurt     ";"BU07030609          ";"       .";"       .";"       .";"       ."
"348500";"80200";"MW00000";"GM0274    ";"2020JJ00";"Gemeente  ";"GM0274              ";"    47.0";"    49.0";"     7.7";"    46.5"
"348503";"80200";"MW00000";"WK027401  ";"2020JJ00";"Wijk      ";"WK027401            ";"    49.7";"    50.3";"     7.9";"    47.9"
"348506";"80200";"MW00000";"BU02740101";"2020JJ00";"Buurt     ";"BU02740101          ";"       .";"       .";"       .";"       ."
"348509";"80200";"MW00000";"BU02740102";"2020JJ00";"Buurt     ";"BU02740102          ";"       .";"       .";"       .";"       ."
"348512";"80200";"MW00000";"BU02740103";"2020JJ00";"Buurt     ";"BU02740103          ";"    48.7";"    49.6";"     7.7";"    47.4"
"348515";"80200";"MW00000";"BU02740104";"2020JJ00";"Buurt     ";"BU02740104          ";"    49.2";"    51.0";"     9.4";"    48.5"
"348518";"80200";"MW00000";"BU02740105";"2020JJ00";"Buurt     ";"BU02740105          ";"    52.2";"    50.3";"     7.8";"    48.2"
"348521";"80200";"MW00000";"BU02740106";"2020JJ00";"Buurt     ";"BU02740106          ";"    48.5";"    51.4";"     7.2";"    48.0"
"348524";"80200";"MW00000";"WK027402  ";"2020JJ00";"Wijk      ";"WK027402            ";"    47.2";"    47.4";"     6.8";"    45.2"
"348527";"80200";"MW00000";"BU02740201";"2020JJ00";"Buurt     ";"BU02740201          ";"       .";"       .";"       .";"       ."
"348530";"80200";"MW00000";"BU02740202";"2020JJ00";"Buurt     ";"BU02740202          ";"    49.4";"    47.9";"     6.7";"    45.8"
"348533";"80200";"MW00000";"BU02740203";"2020JJ00";"Buurt     ";"BU02740203          ";"    52.4";"    53.6";"    11.1";"    51.3"
"348536";"80200";"MW00000";"BU02740204";"2020JJ00";"Buurt     ";"BU02740204          ";"    42.9";"    36.2";"     4.0";"    34.6"
"348539";"80200";"MW00000";"BU02740205";"2020JJ00";"Buurt     ";"BU02740205          ";"    44.8";"    46.9";"     6.6";"    44.6"
"348542";"80200";"MW00000";"BU02740206";"2020JJ00";"Buurt     ";"BU02740206          ";"       .";"       .";"       .";"       ."
"348545";"80200";"MW00000";"BU02740207";"2020JJ00";"Buurt     ";"BU02740207          ";"    44.8";"    47.9";"     7.3";"    45.3"
"348548";"80200";"MW00000";"WK027403  ";"2020JJ00";"Wijk      ";"WK027403            ";"    47.9";"    50.8";"     8.6";"    48.0"
"348551";"80200";"MW00000";"BU02740301";"2020JJ00";"Buurt     ";"BU02740301          ";"       .";"       .";"       .";"       ."
"348554";"80200";"MW00000";"BU02740302";"2020JJ00";"Buurt     ";"BU02740302          ";"    47.7";"    54.0";"     9.4";"    50.8"
"348557";"80200";"MW00000";"BU02740303";"2020JJ00";"Buurt     ";"BU02740303          ";"    52.6";"    55.0";"    10.2";"    52.5"
"348560";"80200";"MW00000";"BU02740304";"2020JJ00";"Buurt     ";"BU02740304          ";"    44.7";"    44.3";"     6.3";"    41.9"
"348563";"80200";"MW00000";"BU02740305";"2020JJ00";"Buurt     ";"BU02740305          ";"    42.8";"    44.2";"     7.2";"    41.0"
"348566";"80200";"MW00000";"BU02740306";"2020JJ00";"Buurt     ";"BU02740306          ";"    39.5";"    48.9";"     5.4";"    47.1"
"348569";"80200";"MW00000";"WK027404  ";"2020JJ00";"Wijk      ";"WK027404            ";"    40.8";"    38.2";"     4.5";"    35.4"
"348572";"80200";"MW00000";"BU02740401";"2020JJ00";"Buurt     ";"BU02740401          ";"       .";"       .";"       .";"       ."
"348575";"80200";"MW00000";"BU02740402";"2020JJ00";"Buurt     ";"BU02740402          ";"    40.8";"    37.7";"     4.5";"    34.9"
"348578";"80200";"MW00000";"BU02740403";"2020JJ00";"Buurt     ";"BU02740403          ";"       .";"       .";"       .";"       ."
"348581";"80200";"MW00000";"WK027405  ";"2020JJ00";"Wijk      ";"WK027405            ";"    47.1";"    48.9";"     6.7";"    46.4"
"348584";"80200";"MW00000";"BU02740501";"2020JJ00";"Buurt     ";"BU02740501          ";"       .";"       .";"       .";"       ."
"348587";"80200";"MW00000";"BU02740502";"2020JJ00";"Buurt     ";"BU02740502          ";"       .";"       .";"       .";"       ."
"348590";"80200";"MW00000";"BU02740503";"2020JJ00";"Buurt     ";"BU02740503          ";"    49.5";"    48.0";"     9.3";"    46.0"
"348593";"80200";"MW00000";"BU02740504";"2020JJ00";"Buurt     ";"BU02740504          ";"    47.0";"    49.3";"     6.3";"    46.7"
"348596";"80200";"MW00000";"WK027406  ";"2020JJ00";"Wijk      ";"WK027406            ";"    45.9";"    48.6";"     7.8";"    46.3"
"348599";"80200";"MW00000";"BU02740601";"2020JJ00";"Buurt     ";"BU02740601          ";"    39.6";"    40.8";"     4.1";"    39.6"
"348602";"80200";"MW00000";"BU02740602";"2020JJ00";"Buurt     ";"BU02740602          ";"       .";"       .";"       .";"       ."
"348605";"80200";"MW00000";"BU02740603";"2020JJ00";"Buurt     ";"BU02740603          ";"    48.3";"    51.9";"     9.0";"    49.4"
"348608";"80200";"MW00000";"BU02740604";"2020JJ00";"Buurt     ";"BU02740604          ";"    41.1";"    41.5";"     5.3";"    39.6"
"348611";"80200";"MW00000";"WK027407  ";"2020JJ00";"Wijk      ";"WK027407            ";"    41.3";"    41.0";"     6.0";"    38.9"
"348614";"80200";"MW00000";"BU02740701";"2020JJ00";"Buurt     ";"BU02740701          ";"       .";"       .";"       .";"       ."
"348617";"80200";"MW00000";"BU02740702";"2020JJ00";"Buurt     ";"BU02740702          ";"    40.4";"    37.1";"     4.0";"    34.9"
"348620";"80200";"MW00000";"BU02740703";"2020JJ00";"Buurt     ";"BU02740703          ";"    41.1";"    41.1";"     5.7";"    39.1"
"348623";"80200";"MW00000";"WK027408  ";"2020JJ00";"Wijk      ";"WK027408            ";"    47.3";"    50.9";"     8.7";"    48.5"
"348626";"80200";"MW00000";"BU02740801";"2020JJ00";"Buurt     ";"BU02740801          ";"    47.0";"    50.1";"     8.2";"    47.7"
"348629";"80200";"MW00000";"BU02740802";"2020JJ00";"Buurt     ";"BU02740802          ";"    46.7";"    50.3";"     8.9";"    47.7"
"348632";"80200";"MW00000";"BU02740803";"2020JJ00";"Buurt     ";"BU02740803          ";"    49.3";"    54.2";"     9.6";"    52.1"
"348635";"80200";"MW00000";"WK027409  ";"2020JJ00";"Wijk      ";"WK027409            ";"    43.2";"    42.9";"     6.2";"    41.0"
"348638";"80200";"MW00000";"BU02740901";"2020JJ00";"Buurt     ";"BU02740901          ";"       .";"       .";"       .";"       ."
"348641";"80200";"MW00000";"BU02740902";"2020JJ00";"Buurt     ";"BU02740902          ";"    43.1";"    42.9";"     6.2";"    41.0"
"348644";"80200";"MW00000";"WK027410  ";"2020JJ00";"Wijk      ";"WK027410            ";"    46.7";"    53.4";"     9.8";"    51.0"
"348647";"80200";"MW00000";"BU02741001";"2020JJ00";"Buurt     ";"BU02741001          ";"    42.7";"    43.0";"     6.1";"    41.1"
"348650";"80200";"MW00000";"BU02741002";"2020JJ00";"Buurt     ";"BU02741002          ";"    41.1";"    39.5";"     4.8";"    37.4"
"348653";"80200";"MW00000";"BU02741003";"2020JJ00";"Buurt     ";"BU02741003          ";"       .";"       .";"       .";"       ."
"348656";"80200";"MW00000";"BU02741004";"2020JJ00";"Buurt     ";"BU02741004          ";"    47.5";"    52.9";"     8.9";"    50.5"
"348659";"80200";"MW00000";"BU02741005";"2020JJ00";"Buurt     ";"BU02741005          ";"    49.0";"    63.3";"    14.6";"    60.5"
"348662";"80200";"MW00000";"WK027411  ";"2020JJ00";"Wijk      ";"WK027411            ";"    45.0";"    45.8";"     6.3";"    43.4"
"348665";"80200";"MW00000";"BU02741101";"2020JJ00";"Buurt     ";"BU02741101          ";"    39.6";"    40.0";"     5.6";"    38.0"
"348668";"80200";"MW00000";"BU02741102";"2020JJ00";"Buurt     ";"BU02741102          ";"    45.0";"    46.9";"     6.7";"    44.2"
"348671";"80200";"MW00000";"BU02741103";"2020JJ00";"Buurt     ";"BU02741103          ";"    45.4";"    45.0";"     6.1";"    42.9"
"348674";"80200";"MW00000";"BU02741104";"2020JJ00";"Buurt     ";"BU02741104          ";"    45.3";"    45.7";"     6.2";"    43.1"
"348677";"80200";"MW00000";"BU02741105";"2020JJ00";"Buurt     ";"BU02741105          ";"    42.2";"    41.4";"     4.6";"    39.3"
"348680";"80200";"MW00000";"WK027412  ";"2020JJ00";"Wijk      ";"WK027412            ";"    47.2";"    49.5";"     7.7";"    47.0"
"348683";"80200";"MW00000";"BU02741201";"2020JJ00";"Buurt     ";"BU02741201          ";"    46.2";"    47.1";"     7.6";"    44.9"
"348686";"80200";"MW00000";"BU02741202";"2020JJ00";"Buurt     ";"BU02741202          ";"    45.9";"    47.9";"     7.0";"    45.6"
"348689";"80200";"MW00000";"BU02741203";"2020JJ00";"Buurt     ";"BU02741203          ";"    46.5";"    50.9";"     7.4";"    47.4"
"348692";"80200";"MW00000";"BU02741204";"2020JJ00";"Buurt     ";"BU02741204          ";"    49.9";"    52.3";"     8.5";"    50.1"
"348695";"80200";"MW00000";"BU02741205";"2020JJ00";"Buurt     ";"BU02741205          ";"    41.1";"    41.0";"     4.7";"    35.7"
"348698";"80200";"MW00000";"BU02741206";"2020JJ00";"Buurt     ";"BU02741206          ";"    47.4";"    49.4";"     8.0";"    47.2"
"348701";"80200";"MW00000";"GM0339    ";"2020JJ00";"Gemeente  ";"GM0339              ";"    43.1";"    45.4";"     7.7";"    42.1"
"348704";"80200";"MW00000";"WK033900  ";"2020JJ00";"Wijk      ";"WK033900            ";"    43.1";"    45.4";"     7.7";"    42.1"
"348707";"80200";"MW00000";"BU03390000";"2020JJ00";"Buurt     ";"BU03390000          ";"    43.2";"    46.2";"     8.2";"    42.9"
"348710";"80200";"MW00000";"BU03390009";"2020JJ00";"Buurt     ";"BU03390009          ";"    42.9";"    42.7";"     6.2";"    39.6"
"348713";"80200";"MW00000";"GM1667    ";"2020JJ00";"Gemeente  ";"GM1667              ";"    41.5";"    45.2";"     6.0";"    41.8"
"348716";"80200";"MW00000";"WK166700  ";"2020JJ00";"Wijk      ";"WK166700            ";"    41.8";"    45.9";"     6.4";"    42.4"
"348719";"80200";"MW00000";"BU16670000";"2020JJ00";"Buurt     ";"BU16670000          ";"    42.2";"    46.5";"     6.6";"    42.9"
"348722";"80200";"MW00000";"BU16670001";"2020JJ00";"Buurt     ";"BU16670001          ";"    38.9";"    40.2";"     4.7";"    37.7"
"348725";"80200";"MW00000";"BU16670002";"2020JJ00";"Buurt     ";"BU16670002          ";"    36.8";"    44.2";"     4.9";"    40.4"
"348728";"80200";"MW00000";"BU16670008";"2020JJ00";"Buurt     ";"BU16670008          ";"    40.4";"    41.4";"     5.3";"    39.2"
"348731";"80200";"MW00000";"BU16670009";"2020JJ00";"Buurt     ";"BU16670009          ";"    35.8";"    39.4";"     4.3";"    34.3"
"348734";"80200";"MW00000";"WK166701  ";"2020JJ00";"Wijk      ";"WK166701            ";"    40.0";"    43.5";"     5.7";"    40.8"
"348737";"80200";"MW00000";"BU16670100";"2020JJ00";"Buurt     ";"BU16670100          ";"    40.2";"    43.4";"     6.1";"    40.5"
"348740";"80200";"MW00000";"BU16670109";"2020JJ00";"Buurt     ";"BU16670109          ";"    39.2";"    44.0";"     4.4";"    41.7"
"348743";"80200";"MW00000";"WK166702  ";"2020JJ00";"Wijk      ";"WK166702            ";"    42.3";"    43.9";"     4.9";"    40.1"
"348746";"80200";"MW00000";"BU16670200";"2020JJ00";"Buurt     ";"BU16670200          ";"    42.8";"    44.7";"     5.2";"    40.7"
"348749";"80200";"MW00000";"BU16670209";"2020JJ00";"Buurt     ";"BU16670209          ";"    40.2";"    40.8";"     3.8";"    37.6"
"348752";"80200";"MW00000";"WK166703  ";"2020JJ00";"Wijk      ";"WK166703            ";"    40.1";"    43.7";"     5.4";"    41.7"
"348755";"80200";"MW00000";"BU16670300";"2020JJ00";"Buurt     ";"BU16670300          ";"    40.2";"    43.4";"     5.2";"    41.1"
"348758";"80200";"MW00000";"BU16670309";"2020JJ00";"Buurt     ";"BU16670309          ";"    39.5";"    44.9";"     6.2";"    43.5"
"348761";"80200";"MW00000";"GM0275    ";"2020JJ00";"Gemeente  ";"GM0275              ";"    48.7";"    50.9";"     8.6";"    48.0"
"348764";"80200";"MW00000";"WK027500  ";"2020JJ00";"Wijk      ";"WK027500            ";"    48.4";"    50.2";"     8.3";"    47.2"
"348767";"80200";"MW00000";"BU02750000";"2020JJ00";"Buurt     ";"BU02750000          ";"    47.1";"    48.0";"     7.7";"    45.2"
"348770";"80200";"MW00000";"BU02750001";"2020JJ00";"Buurt     ";"BU02750001          ";"    49.5";"    51.3";"     8.8";"    48.3"
"348773";"80200";"MW00000";"BU02750002";"2020JJ00";"Buurt     ";"BU02750002          ";"    49.4";"    52.1";"     8.9";"    48.9"
"348776";"80200";"MW00000";"BU02750003";"2020JJ00";"Buurt     ";"BU02750003          ";"    48.4";"    48.8";"     7.5";"    46.3"
"348779";"80200";"MW00000";"BU02750004";"2020JJ00";"Buurt     ";"BU02750004          ";"    44.3";"    45.7";"     6.5";"    42.5"
"348782";"80200";"MW00000";"BU02750005";"2020JJ00";"Buurt     ";"BU02750005          ";"    45.0";"    46.3";"     6.5";"    43.3"
"348785";"80200";"MW00000";"BU02750007";"2020JJ00";"Buurt     ";"BU02750007          ";"    41.4";"    40.6";"     5.5";"    38.0"
"348788";"80200";"MW00000";"BU02750008";"2020JJ00";"Buurt     ";"BU02750008          ";"    45.9";"    44.9";"     5.3";"    40.7"
"348791";"80200";"MW00000";"BU02750009";"2020JJ00";"Buurt     ";"BU02750009          ";"    44.3";"    51.9";"     8.5";"    48.2"
"348794";"80200";"MW00000";"BU02750010";"2020JJ00";"Buurt     ";"BU02750010          ";"       .";"       .";"       .";"       ."
